Hour,Outdoor_Temp,Ground_Temp,Zone_Temps,Mass_Temps,Surface_Temps,Solar_Watts,Internal_Watts,HVAC_Watts,InterZone_Watts,Infiltration_Watts
2377,5.50,10.00,20.00,24.40,22.20,0.00,200.00,1311.87,0.00,434.16
2378,4.82,10.00,20.00,24.16,22.08,0.00,200.00,1409.51,0.00,434.16
2379,4.62,10.00,20.00,23.93,21.96,0.00,200.00,1450.89,0.00,434.16
2380,4.89,10.00,20.00,23.70,21.85,0.00,200.00,1433.69,0.00,434.16
2381,5.63,10.00,20.00,23.48,21.74,0.00,200.00,1359.54,0.00,434.16
2382,6.78,10.00,20.00,23.31,21.66,441.36,200.00,1073.21,0.00,434.16
2383,8.27,10.00,20.00,23.30,21.65,2345.78,200.00,209.82,0.00,434.16
2384,10.01,10.00,23.53,23.46,23.49,4116.97,200.00,0.00,0.00,510.72
2385,11.87,10.00,26.97,23.75,25.36,5198.11,200.00,0.00,0.00,585.57
2386,13.73,10.00,27.00,24.08,25.54,5657.64,200.00,-407.34,0.00,586.12
2387,15.46,10.00,27.00,24.43,25.71,5619.93,200.00,-626.24,0.00,586.12
2388,16.96,10.00,27.00,24.77,25.88,5504.86,200.00,-788.72,0.00,586.12
2389,18.13,10.00,27.00,25.12,26.06,5616.64,200.00,-992.97,0.00,586.12
2390,18.88,10.00,27.00,25.48,26.24,5655.15,200.00,-1121.14,0.00,586.12
2391,19.16,10.00,27.00,25.80,26.40,5202.33,200.00,-1014.54,0.00,586.12
2392,18.97,10.00,27.00,26.04,26.52,4131.54,200.00,-622.59,0.00,586.12
2393,18.31,10.00,26.55,26.14,26.34,2368.27,200.00,0.00,0.00,576.27
2394,17.24,10.00,22.05,26.04,24.05,451.54,200.00,0.00,0.00,478.69
2395,15.83,10.00,20.18,25.88,23.03,0.00,200.00,0.00,0.00,438.12
2396,14.18,10.00,20.00,25.71,22.85,0.00,200.00,177.26,0.00,434.16
2397,12.40,10.00,20.00,25.52,22.76,0.00,200.00,404.42,0.00,434.16
2398,10.61,10.00,20.00,25.31,22.66,0.00,200.00,633.19,0.00,434.16
2399,8.95,10.00,20.00,25.10,22.55,0.00,200.00,848.62,0.00,434.16
2400,7.77,10.00,20.00,24.87,22.44,0.00,200.00,1005.73,0.00,434.16
2401,6.68,10.00,20.00,24.64,22.32,0.00,200.00,1154.00,0.00,434.16
2402,5.99,10.00,20.00,24.41,22.20,0.00,200.00,1253.26,0.00,434.16
2403,5.75,10.00,20.00,24.18,22.09,0.00,200.00,1297.39,0.00,434.16
2404,5.99,10.00,20.00,23.95,21.98,0.00,200.00,1284.05,0.00,434.16
2405,6.68,10.00,20.00,23.74,21.87,0.00,200.00,1214.82,0.00,434.16
2406,7.78,10.00,20.00,23.58,21.79,462.03,200.00,926.90,0.00,434.16
2407,9.22,10.00,20.00,23.57,21.79,2420.01,200.00,50.81,0.00,434.16
2408,10.89,10.00,24.23,23.75,23.99,4127.28,200.00,0.00,0.00,525.97
2409,12.67,10.00,27.00,24.04,25.52,5223.56,200.00,-121.24,0.00,586.12
2410,14.46,10.00,27.00,24.38,25.69,5649.44,200.00,-511.67,0.00,586.12
2411,16.11,10.00,27.00,24.72,25.86,5586.36,200.00,-711.30,0.00,586.12
2412,17.52,10.00,27.00,25.06,26.03,5462.03,200.00,-859.73,0.00,586.12
2413,18.60,10.00,27.00,25.41,26.20,5583.08,200.00,-1056.21,0.00,586.12
2414,19.25,10.00,27.00,25.76,26.38,5646.86,200.00,-1182.16,0.00,586.12
2415,19.45,10.00,27.00,26.08,26.54,5227.50,200.00,-1076.22,0.00,586.12
2416,19.16,10.00,27.00,26.32,26.66,4141.37,200.00,-667.21,0.00,586.12
2417,18.41,10.00,26.86,26.42,26.64,2442.46,200.00,0.00,0.00,582.99
2418,17.25,10.00,22.20,26.32,24.26,472.41,200.00,0.00,0.00,481.81
2419,15.75,10.00,20.22,26.15,23.19,0.00,200.00,0.00,0.00,439.03
2420,14.01,10.00,20.00,25.97,22.99,0.00,200.00,180.48,0.00,434.16
2421,12.15,10.00,20.00,25.77,22.89,0.00,200.00,418.05,0.00,434.16
2422,10.29,10.00,20.00,25.56,22.78,0.00,200.00,656.66,0.00,434.16
2423,8.56,10.00,20.00,25.33,22.67,0.00,200.00,881.27,0.00,434.16
2424,7.32,10.00,20.00,25.10,22.55,0.00,200.00,1046.88,0.00,434.16
2425,6.16,10.00,20.00,24.86,22.43,0.00,200.00,1202.74,0.00,434.16
2426,5.42,10.00,20.00,24.61,22.31,0.00,200.00,1308.67,0.00,434.16
2427,5.15,10.00,20.00,24.37,22.19,0.00,200.00,1358.50,0.00,434.16
2428,5.35,10.00,20.00,24.14,22.07,0.00,200.00,1349.82,0.00,434.16
2429,6.02,10.00,20.00,23.92,21.96,0.00,200.00,1284.16,0.00,434.16
2430,7.11,10.00,20.00,23.75,21.87,483.09,200.00,991.04,0.00,434.16
2431,8.54,10.00,20.00,23.73,21.87,2493.96,200.00,96.94,0.00,434.16
2432,10.21,10.00,23.94,23.90,23.92,4181.60,200.00,0.00,0.00,519.65
2433,12.01,10.00,27.00,24.18,25.59,5247.72,200.00,-58.07,0.00,586.12
2434,13.82,10.00,27.00,24.51,25.75,5640.55,200.00,-438.68,0.00,586.12
2435,15.51,10.00,27.00,24.84,25.92,5552.74,200.00,-632.49,0.00,586.12
2436,16.96,10.00,27.00,25.17,26.08,5419.39,200.00,-781.82,0.00,586.12
2437,18.08,10.00,27.00,25.51,26.25,5549.47,200.00,-986.77,0.00,586.12
2438,18.79,10.00,27.00,25.86,26.43,5637.89,200.00,-1127.91,0.00,586.12
2439,19.05,10.00,27.00,26.17,26.59,5251.39,200.00,-1041.18,0.00,586.12
2440,18.83,10.00,27.00,26.41,26.70,4195.31,200.00,-651.34,0.00,586.12
2441,18.16,10.00,26.86,26.51,26.68,2516.34,200.00,0.00,0.00,583.05
2442,17.08,10.00,22.15,26.41,24.28,493.66,200.00,0.00,0.00,480.77
2443,15.67,10.00,20.19,26.24,23.21,0.00,200.00,0.00,0.00,438.28
2444,14.02,10.00,20.00,26.06,23.03,0.00,200.00,176.16,0.00,434.16
2445,12.25,10.00,20.00,25.86,22.93,0.00,200.00,402.72,0.00,434.16
2446,10.48,10.00,20.00,25.64,22.82,0.00,200.00,630.06,0.00,434.16
2447,8.84,10.00,20.00,25.42,22.71,0.00,200.00,843.24,0.00,434.16
2448,7.69,10.00,20.00,25.19,22.59,0.00,200.00,997.49,0.00,434.16
2449,6.63,10.00,20.00,24.95,22.47,0.00,200.00,1141.97,0.00,434.16
2450,5.98,10.00,20.00,24.71,22.35,0.00,200.00,1236.72,0.00,434.16
2451,5.79,10.00,20.00,24.47,22.24,0.00,200.00,1275.66,0.00,434.16
2452,6.08,10.00,20.00,24.25,22.12,0.00,200.00,1256.51,0.00,434.16
2453,6.82,10.00,20.00,24.03,22.02,0.00,200.00,1180.92,0.00,434.16
2454,7.98,10.00,20.00,23.87,21.93,504.51,200.00,870.67,0.00,434.16
2455,9.48,10.00,20.28,23.87,22.08,2567.57,200.00,0.00,0.00,440.24
2456,11.21,10.00,24.75,24.06,24.41,4234.61,200.00,0.00,0.00,537.37
2457,13.06,10.00,27.00,24.35,25.68,5270.63,200.00,-203.86,0.00,586.12
2458,14.91,10.00,27.00,24.68,25.84,5631.02,200.00,-578.68,0.00,586.12
2459,16.64,10.00,27.00,25.02,26.01,5519.10,200.00,-768.60,0.00,586.12
2460,18.12,10.00,27.00,25.35,26.18,5376.96,200.00,-918.46,0.00,586.12
2461,19.26,10.00,27.00,25.70,26.35,5515.84,200.00,-1129.21,0.00,586.12
2462,19.98,10.00,27.00,26.06,26.53,5628.29,200.00,-1280.61,0.00,586.12
2463,20.24,10.00,27.00,26.38,26.69,5274.03,200.00,-1206.09,0.00,586.12
2464,20.01,10.00,27.00,26.63,26.81,4247.95,200.00,-826.64,0.00,586.12
2465,19.32,10.00,27.00,26.74,26.87,2589.85,200.00,-155.55,0.00,586.12
2466,18.21,10.00,23.02,26.66,24.84,515.25,200.00,0.00,0.00,499.80
2467,16.76,10.00,21.01,26.51,23.76,0.00,200.00,0.00,0.00,455.99
2468,15.06,10.00,20.00,26.33,23.16,0.00,200.00,31.68,0.00,434.16
2469,13.24,10.00,20.00,26.13,23.07,0.00,200.00,264.39,0.00,434.16
2470,11.41,10.00,20.00,25.92,22.96,0.00,200.00,498.83,0.00,434.16
2471,9.70,10.00,20.00,25.70,22.85,0.00,200.00,719.98,0.00,434.16
2472,8.48,10.00,20.00,25.47,22.74,0.00,200.00,883.09,0.00,434.16
2473,7.34,10.00,20.00,25.23,22.62,0.00,200.00,1037.04,0.00,434.16
2474,6.61,10.00,20.00,24.99,22.50,0.00,200.00,1141.88,0.00,434.16
2475,6.33,10.00,20.00,24.76,22.38,0.00,200.00,1191.43,0.00,434.16
2476,6.53,10.00,20.00,24.53,22.26,0.00,200.00,1183.31,0.00,434.16
2477,7.18,10.00,20.00,24.31,22.16,0.00,200.00,1119.03,0.00,434.16
2478,8.25,10.00,20.00,24.15,22.07,532.05,200.00,810.28,0.00,434.16
2479,9.65,10.00,20.64,24.16,22.40,2640.75,200.00,0.00,0.00,448.03
2480,11.29,10.00,25.01,24.34,24.68,4286.32,200.00,0.00,0.00,542.92
2481,13.06,10.00,27.00,24.63,25.82,5292.32,200.00,-228.67,0.00,586.12
2482,14.82,10.00,27.00,24.96,25.98,5620.89,200.00,-580.80,0.00,586.12
2483,16.46,10.00,27.00,25.28,26.14,5485.47,200.00,-751.31,0.00,586.12
2484,17.86,10.00,27.00,25.60,26.30,5334.76,200.00,-887.57,0.00,586.12
2485,18.92,10.00,27.00,25.94,26.47,5482.23,200.00,-1091.53,0.00,586.12
2486,19.57,10.00,27.00,26.29,26.64,5618.09,200.00,-1242.26,0.00,586.12
2487,19.77,10.00,27.00,26.60,26.80,5295.47,200.00,-1170.93,0.00,586.12
2488,19.49,10.00,27.00,26.84,26.92,4299.28,200.00,-795.02,0.00,586.12
2489,18.75,10.00,27.00,26.95,26.98,2662.91,200.00,-125.55,0.00,586.12
2490,17.60,10.00,22.74,26.86,24.80,543.06,200.00,0.00,0.00,493.65
2491,16.12,10.00,20.64,26.69,23.67,0.00,200.00,0.00,0.00,448.09
2492,14.40,10.00,20.00,26.50,23.25,0.00,200.00,101.82,0.00,434.16
2493,12.56,10.00,20.00,26.30,23.15,0.00,200.00,336.80,0.00,434.16
2494,10.73,10.00,20.00,26.08,23.04,0.00,200.00,572.35,0.00,434.16
2495,9.03,10.00,20.00,25.84,22.92,0.00,200.00,793.48,0.00,434.16
2496,7.82,10.00,20.00,25.60,22.80,0.00,200.00,955.52,0.00,434.16
2497,6.70,10.00,20.00,25.36,22.68,0.00,200.00,1107.15,0.00,434.16
2498,6.00,10.00,20.00,25.11,22.55,0.00,200.00,1208.56,0.00,434.16
2499,5.77,10.00,20.00,24.87,22.43,0.00,200.00,1253.61,0.00,434.16
2500,6.02,10.00,20.00,24.63,22.31,0.00,200.00,1239.94,0.00,434.16
2501,6.73,10.00,20.00,24.41,22.20,0.00,200.00,1169.15,0.00,434.16
2502,7.86,10.00,20.00,24.24,22.12,590.28,200.00,831.77,0.00,434.16
2503,9.34,10.00,20.60,24.25,22.42,2713.45,200.00,0.00,0.00,447.12
2504,11.05,10.00,24.97,24.43,24.70,4336.72,200.00,0.00,0.00,542.15
2505,12.90,10.00,27.00,24.72,25.86,5312.84,200.00,-221.10,0.00,586.12
2506,14.75,10.00,27.00,25.04,26.02,5610.20,200.00,-572.20,0.00,586.12
2507,16.47,10.00,27.00,25.36,26.18,5451.88,200.00,-745.03,0.00,586.12
2508,17.96,10.00,27.00,25.68,26.34,5292.80,200.00,-889.16,0.00,586.12
2509,19.12,10.00,27.00,26.02,26.51,5448.65,200.00,-1107.30,0.00,586.12
2510,19.87,10.00,27.00,26.37,26.68,5607.34,200.00,-1277.63,0.00,586.12
2511,20.15,10.00,27.00,26.69,26.84,5315.75,200.00,-1229.02,0.00,586.12
2512,19.96,10.00,27.00,26.93,26.97,4349.30,200.00,-875.39,0.00,586.12
2513,19.31,10.00,27.00,27.05,27.03,2735.47,200.00,-225.48,0.00,586.12
2514,18.25,10.00,23.32,26.97,25.15,602.14,200.00,0.00,0.00,506.27
2515,16.85,10.00,21.17,26.82,23.99,0.00,200.00,0.00,0.00,459.47
2516,15.21,10.00,20.02,26.63,23.33,0.00,200.00,0.00,0.00,434.66
2517,13.45,10.00,20.00,26.44,23.22,0.00,200.00,221.62,0.00,434.16
2518,11.68,10.00,20.00,26.22,23.11,0.00,200.00,448.74,0.00,434.16
2519,10.04,10.00,20.00,26.00,23.00,0.00,200.00,662.24,0.00,434.16
2520,8.88,10.00,20.00,25.77,22.88,0.00,200.00,817.67,0.00,434.16
2521,7.80,10.00,20.00,25.53,22.76,0.00,200.00,963.53,0.00,434.16
2522,7.14,10.00,20.00,25.29,22.64,0.00,200.00,1060.17,0.00,434.16
2523,6.93,10.00,20.00,25.05,22.53,0.00,200.00,1101.52,0.00,434.16
2524,7.20,10.00,20.00,24.83,22.41,0.00,200.00,1085.26,0.00,434.16
2525,7.92,10.00,20.00,24.61,22.31,0.00,200.00,1013.00,0.00,434.16
2526,9.05,10.00,20.00,24.46,22.23,650.73,200.00,653.28,0.00,434.16
2527,10.51,10.00,21.59,24.49,23.04,2785.59,200.00,0.00,0.00,468.78
2528,12.20,10.00,25.92,24.69,25.31,4385.82,200.00,0.00,0.00,562.71
2529,14.02,10.00,27.00,24.99,25.99,5332.22,200.00,-381.09,0.00,586.12
2530,15.83,10.00,27.00,25.31,26.16,5599.00,200.00,-716.86,0.00,586.12
2531,17.51,10.00,27.00,25.64,26.32,5418.35,200.00,-876.19,0.00,586.12
2532,18.94,10.00,27.00,25.96,26.48,5245.51,200.00,-1008.86,0.00,586.12
2533,20.04,10.00,27.00,26.30,26.65,5415.14,200.00,-1224.58,0.00,586.12
2534,20.72,10.00,27.00,26.64,26.82,5596.08,200.00,-1394.77,0.00,586.12
2535,20.93,10.00,27.00,26.97,26.98,5334.90,200.00,-1348.30,0.00,586.12
2536,20.66,10.00,27.00,27.22,27.11,4398.04,200.00,-995.95,0.00,586.12
2537,19.93,10.00,27.00,27.34,27.17,2807.46,200.00,-344.54,0.00,586.12
2538,18.78,10.00,23.90,27.27,25.58,663.43,200.00,0.00,0.00,518.73
2539,17.29,10.00,21.56,27.12,24.34,0.00,200.00,0.00,0.00,468.05
2540,15.56,10.00,20.36,26.94,23.65,0.00,200.00,0.00,0.00,441.92
2541,13.70,10.00,20.00,26.73,23.37,0.00,200.00,171.88,0.00,434.16
2542,11.84,10.00,20.00,26.52,23.26,0.00,200.00,410.67,0.00,434.16
2543,10.10,10.00,20.00,26.29,23.14,0.00,200.00,635.77,0.00,434.16
2544,8.85,10.00,20.00,26.05,23.02,0.00,200.00,802.75,0.00,434.16
2545,7.69,10.00,20.00,25.80,22.90,0.00,200.00,959.75,0.00,434.16
2546,6.94,10.00,20.00,25.55,22.78,0.00,200.00,1067.15,0.00,434.16
2547,6.65,10.00,20.00,25.31,22.66,0.00,200.00,1118.75,0.00,434.16
2548,6.84,10.00,20.00,25.07,22.54,0.00,200.00,1112.13,0.00,434.16
2549,7.50,10.00,20.00,24.85,22.42,0.00,200.00,1048.82,0.00,434.16
2550,8.56,10.00,20.00,24.69,22.35,713.26,200.00,674.50,0.00,434.16
2551,9.97,10.00,21.46,24.71,23.09,2857.13,200.00,0.00,0.00,465.81
2552,11.62,10.00,25.70,24.91,25.31,4433.63,200.00,0.00,0.00,557.98
2553,13.40,10.00,27.00,25.19,26.10,5350.51,200.00,-325.18,0.00,586.12
2554,15.18,10.00,27.00,25.51,26.25,5587.32,200.00,-645.80,0.00,586.12
2555,16.84,10.00,27.00,25.82,26.41,5384.90,200.00,-793.93,0.00,586.12
2556,18.27,10.00,27.00,26.13,26.56,5196.69,200.00,-918.75,0.00,586.12
2557,19.36,10.00,27.00,26.45,26.73,5381.72,200.00,-1138.92,0.00,586.12
2558,20.04,10.00,27.00,26.79,26.89,5584.35,200.00,-1317.08,0.00,586.12
2559,20.27,10.00,27.00,27.10,27.05,5352.96,200.00,-1282.77,0.00,586.12
2560,20.03,10.00,27.00,27.35,27.17,4445.49,200.00,-943.68,0.00,586.12
2561,19.33,10.00,27.00,27.47,27.24,2878.82,200.00,-304.77,0.00,586.12
2562,18.22,10.00,23.69,27.39,25.54,726.77,200.00,0.00,0.00,514.25
2563,16.78,10.00,21.26,27.23,24.24,0.00,200.00,0.00,0.00,461.51
2564,15.11,10.00,20.09,27.04,23.56,0.00,200.00,0.00,0.00,436.14
2565,13.32,10.00,20.00,26.83,23.41,0.00,200.00,213.13,0.00,434.16
2566,11.53,10.00,20.00,26.61,23.30,0.00,200.00,443.51,0.00,434.16
2567,9.87,10.00,20.00,26.37,23.19,0.00,200.00,659.47,0.00,434.16
2568,8.71,10.00,20.00,26.13,23.07,0.00,200.00,816.79,0.00,434.16
2569,7.63,10.00,20.00,25.89,22.94,0.00,200.00,963.46,0.00,434.16
2570,6.97,10.00,20.00,25.64,22.82,0.00,200.00,1060.07,0.00,434.16
2571,6.77,10.00,20.00,25.39,22.70,0.00,200.00,1100.55,0.00,434.16
2572,7.06,10.00,20.00,25.16,22.58,0.00,200.00,1082.59,0.00,434.16
2573,7.80,10.00,20.00,24.93,22.47,0.00,200.00,1007.82,0.00,434.16
2574,8.96,10.00,20.00,24.78,22.39,777.72,200.00,598.59,0.00,434.16
2575,10.46,10.00,21.95,24.82,23.39,2928.01,200.00,0.00,0.00,476.50
2576,12.20,10.00,26.21,25.03,25.62,4480.16,200.00,0.00,0.00,569.02
2577,14.06,10.00,27.00,25.32,26.16,5367.75,200.00,-418.65,0.00,586.12
2578,15.92,10.00,27.00,25.64,26.32,5575.21,200.00,-738.91,0.00,586.12
2579,17.66,10.00,27.00,25.95,26.48,5351.57,200.00,-888.96,0.00,586.12
2580,19.16,10.00,27.00,26.26,26.63,5148.37,200.00,-1017.24,0.00,586.12
2581,20.31,10.00,27.00,26.59,26.80,5348.41,200.00,-1250.98,0.00,586.12
2582,21.06,10.00,27.00,26.94,26.97,5572.19,200.00,-1444.20,0.00,586.12
2583,21.34,10.00,27.00,27.26,27.13,5369.98,200.00,-1427.05,0.00,586.12
2584,21.13,10.00,27.00,27.52,27.26,4491.66,200.00,-1104.28,0.00,586.12
2585,20.47,10.00,27.00,27.65,27.33,2949.50,200.00,-479.08,0.00,586.12
2586,19.38,10.00,24.65,27.60,26.13,792.01,200.00,0.00,0.00,535.20
2587,17.96,10.00,22.11,27.45,24.78,0.00,200.00,0.00,0.00,480.05
2588,16.29,10.00,20.96,27.28,24.12,0.00,200.00,0.00,0.00,454.91
2589,14.50,10.00,20.00,27.08,23.54,0.00,200.00,54.51,0.00,434.16
2590,12.70,10.00,20.00,26.86,23.43,0.00,200.00,286.02,0.00,434.16
2591,11.02,10.00,20.00,26.63,23.32,0.00,200.00,504.23,0.00,434.16
2592,9.82,10.00,20.00,26.40,23.20,0.00,200.00,665.07,0.00,434.16
2593,8.70,10.00,20.00,26.16,23.08,0.00,200.00,816.18,0.00,434.16
2594,7.99,10.00,20.00,25.91,22.96,0.00,200.00,918.27,0.00,434.16
2595,7.74,10.00,20.00,25.67,22.84,0.00,200.00,965.22,0.00,434.16
2596,7.96,10.00,20.00,25.44,22.72,0.00,200.00,954.65,0.00,434.16
2597,8.64,10.00,20.00,25.22,22.61,0.00,200.00,888.12,0.00,434.16
2598,9.72,10.00,20.00,25.07,22.54,843.95,200.00,463.78,0.00,434.16
2599,11.14,10.00,22.65,25.12,23.88,2998.17,200.00,0.00,0.00,491.58
2600,12.80,10.00,26.81,25.34,26.07,4525.42,200.00,0.00,0.00,581.90
2601,14.57,10.00,27.00,25.63,26.32,5383.96,200.00,-506.32,0.00,586.12
2602,16.34,10.00,27.00,25.95,26.47,5562.70,200.00,-804.98,0.00,586.12
2603,17.98,10.00,27.00,26.26,26.63,5318.38,200.00,-935.98,0.00,586.12
2604,19.39,10.00,27.00,26.56,26.78,5100.57,200.00,-1047.18,0.00,586.12
2605,20.45,10.00,27.00,26.88,26.94,5315.24,200.00,-1274.40,0.00,586.12
2606,21.10,10.00,27.00,27.22,27.11,5559.65,200.00,-1463.41,0.00,586.12
2607,21.29,10.00,27.00,27.54,27.27,5385.99,200.00,-1445.23,0.00,586.12
2608,21.00,10.00,27.00,27.79,27.39,4536.57,200.00,-1121.98,0.00,586.12
2609,20.25,10.00,27.00,27.92,27.46,3019.44,200.00,-495.43,0.00,586.12
2610,19.09,10.00,24.68,27.86,26.27,858.98,200.00,0.00,0.00,535.84
2611,17.59,10.00,21.96,27.70,24.83,0.00,200.00,0.00,0.00,476.69
2612,15.86,10.00,20.75,27.52,24.13,0.00,200.00,0.00,0.00,450.49
2613,14.00,10.00,20.00,27.31,23.65,0.00,200.00,99.89,0.00,434.16
2614,12.15,10.00,20.00,27.08,23.54,0.00,200.00,338.54,0.00,434.16
2615,10.43,10.00,20.00,26.84,23.42,0.00,200.00,562.95,0.00,434.16
2616,9.19,10.00,20.00,26.60,23.30,0.00,200.00,729.13,0.00,434.16
2617,8.04,10.00,20.00,26.34,23.17,0.00,200.00,884.37,0.00,434.16
2618,7.32,10.00,20.00,26.09,23.04,0.00,200.00,989.50,0.00,434.16
2619,7.06,10.00,20.00,25.84,22.92,0.00,200.00,1038.35,0.00,434.16
2620,7.28,10.00,20.00,25.60,22.80,0.00,200.00,1028.54,0.00,434.16
2621,7.96,10.00,20.00,25.37,22.68,0.00,200.00,961.62,0.00,434.16
2622,9.07,10.00,20.00,25.22,22.61,911.07,200.00,511.30,0.00,434.16
2623,10.51,10.00,22.41,25.26,23.83,3067.56,200.00,0.00,0.00,486.38
2624,12.20,10.00,26.54,25.47,26.00,4569.43,200.00,0.00,0.00,576.06
2625,14.02,10.00,27.00,25.75,26.38,5399.19,200.00,-451.52,0.00,586.12
2626,15.84,10.00,27.00,26.06,26.53,5549.82,200.00,-745.88,0.00,586.12
2627,17.55,10.00,27.00,26.36,26.68,5285.34,200.00,-876.30,0.00,586.12
2628,19.02,10.00,27.00,26.65,26.83,5053.31,200.00,-989.89,0.00,586.12
2629,20.16,10.00,27.00,26.97,26.98,5282.23,200.00,-1230.62,0.00,586.12
2630,20.88,10.00,27.00,27.30,27.15,5546.74,200.00,-1436.06,0.00,586.12
2631,21.16,10.00,27.00,27.62,27.31,5401.03,200.00,-1437.89,0.00,586.12
2632,20.95,10.00,27.00,27.87,27.44,4580.22,200.00,-1135.54,0.00,586.12
2633,20.29,10.00,27.00,28.01,27.50,3088.59,200.00,-529.29,0.00,586.12
2634,19.23,10.00,24.92,27.96,26.44,924.09,200.00,0.00,0.00,541.05
2635,17.82,10.00,22.13,27.80,24.97,0.00,200.00,0.00,0.00,480.49
2636,16.18,10.00,20.99,27.62,24.30,0.00,200.00,0.00,0.00,455.67
2637,14.42,10.00,20.00,27.41,23.71,0.00,200.00,44.74,0.00,434.16
2638,12.65,10.00,20.00,27.19,23.59,0.00,200.00,272.12,0.00,434.16
2639,11.02,10.00,20.00,26.95,23.48,0.00,200.00,485.52,0.00,434.16
2640,9.86,10.00,20.00,26.71,23.36,0.00,200.00,641.21,0.00,434.16
2641,8.80,10.00,20.00,26.47,23.23,0.00,200.00,786.27,0.00,434.16
2642,8.15,10.00,20.00,26.22,23.11,0.00,200.00,881.78,0.00,434.16
2643,7.96,10.00,20.00,25.97,22.99,0.00,200.00,921.69,0.00,434.16
2644,8.24,10.00,20.00,25.74,22.87,0.00,200.00,903.68,0.00,434.16
2645,8.98,10.00,20.00,25.52,22.76,0.00,200.00,829.41,0.00,434.16
2646,10.13,10.00,20.00,25.38,22.69,974.67,200.00,349.50,0.00,434.16
2647,11.62,10.00,23.33,25.45,24.39,3136.13,200.00,0.00,0.00,506.52
2648,13.34,10.00,27.00,25.67,26.33,4612.19,200.00,-80.88,0.00,586.12
2649,15.18,10.00,27.00,25.96,26.48,5413.49,200.00,-610.45,0.00,586.12
2650,17.02,10.00,27.00,26.28,26.64,5536.62,200.00,-897.02,0.00,586.12
2651,18.73,10.00,27.00,26.58,26.79,5250.75,200.00,-1020.63,0.00,586.12
2652,20.19,10.00,27.00,26.88,26.94,5006.60,200.00,-1129.56,0.00,586.12
2653,21.31,10.00,27.00,27.20,27.10,5247.16,200.00,-1373.07,0.00,586.12
2654,22.02,10.00,27.00,27.54,27.27,5533.52,200.00,-1583.94,0.00,586.12
2655,22.26,10.00,27.00,27.86,27.43,5415.13,200.00,-1592.18,0.00,586.12
2656,22.01,10.00,27.00,28.13,27.56,4622.64,200.00,-1295.63,0.00,586.12
2657,21.31,10.00,27.00,28.27,27.64,3156.92,200.00,-693.40,0.00,586.12
2658,20.18,10.00,25.78,28.24,27.01,988.16,200.00,0.00,0.00,559.64
2659,18.71,10.00,22.83,28.09,25.46,0.00,200.00,0.00,0.00,495.53
2660,17.00,10.00,21.64,27.92,24.78,0.00,200.00,0.00,0.00,469.77
2661,15.16,10.00,20.36,27.72,24.04,0.00,200.00,0.00,0.00,441.92
2662,13.32,10.00,20.00,27.49,23.75,0.00,200.00,171.69,0.00,434.16
2663,11.59,10.00,20.00,27.26,23.63,0.00,200.00,395.52,0.00,434.16
2664,10.35,10.00,20.00,27.02,23.51,0.00,200.00,562.27,0.00,434.16
2665,9.19,10.00,20.00,26.77,23.38,0.00,200.00,718.58,0.00,434.16
2666,8.45,10.00,20.00,26.52,23.26,0.00,200.00,825.59,0.00,434.16
2667,8.17,10.00,20.00,26.27,23.13,0.00,200.00,877.12,0.00,434.16
2668,8.36,10.00,20.00,26.03,23.01,0.00,200.00,870.75,0.00,434.16
2669,9.01,10.00,20.00,25.80,22.90,0.00,200.00,808.03,0.00,434.16
2670,10.07,10.00,20.00,25.66,22.83,1038.99,200.00,316.04,0.00,434.16
2671,11.47,10.00,23.46,25.72,24.59,3203.84,200.00,0.00,0.00,509.36
2672,13.11,10.00,27.00,25.94,26.47,4653.73,200.00,-85.10,0.00,586.12
2673,14.87,10.00,27.00,26.23,26.61,5426.87,200.00,-594.53,0.00,586.12
2674,16.64,10.00,27.00,26.53,26.76,5523.13,200.00,-861.93,0.00,586.12
2675,18.28,10.00,27.00,26.82,26.91,5212.05,200.00,-967.59,0.00,586.12
2676,19.68,10.00,27.00,27.11,27.05,4960.46,200.00,-1065.75,0.00,586.12
2677,20.76,10.00,27.00,27.41,27.21,5208.50,200.00,-1304.79,0.00,586.12
2678,21.42,10.00,27.00,27.74,27.37,5520.00,200.00,-1518.61,0.00,586.12
2679,21.62,10.00,27.00,28.06,27.53,5428.34,200.00,-1531.50,0.00,586.12
2680,21.35,10.00,27.00,28.31,27.66,4663.84,200.00,-1241.24,0.00,586.12
2681,20.63,10.00,27.00,28.45,27.73,3224.36,200.00,-645.89,0.00,586.12
2682,19.49,10.00,25.51,28.41,26.96,1052.90,200.00,0.00,0.00,553.70
2683,18.03,10.00,22.42,28.25,25.33,0.00,200.00,0.00,0.00,486.72
2684,16.32,10.00,21.24,28.06,24.65,0.00,200.00,0.00,0.00,461.00
2685,14.50,10.00,20.00,27.84,23.92,0.00,200.00,7.13,0.00,434.16
2686,12.69,10.00,20.00,27.61,23.81,0.00,200.00,241.48,0.00,434.16
2687,11.00,10.00,20.00,27.37,23.68,0.00,200.00,461.31,0.00,434.16
2688,9.80,10.00,20.00,27.12,23.56,0.00,200.00,623.19,0.00,434.16
2689,8.70,10.00,20.00,26.86,23.43,0.00,200.00,773.44,0.00,434.16
2690,8.02,10.00,20.00,26.61,23.30,0.00,200.00,873.45,0.00,434.16
2691,7.80,10.00,20.00,26.35,23.18,0.00,200.00,917.10,0.00,434.16
